header,score
no,-3.9085988998413086
wait,-3.9965410232543945
no,-3.910273790359497
wait,-3.990363836288452
no,-3.875641345977783
wait,-3.9610893726348877
no,-3.9201347827911377
wait,-4.025964260101318
no,-3.8585145473480225
wait,-3.9800989627838135
no,-3.9881982803344727
wait,-4.003893852233887
no,-3.915076494216919
wait,-3.968484401702881
no,-3.940779447555542
wait,-4.007543563842773
no,-3.8902275562286377
wait,-3.978172779083252
no,-3.9640016555786133
wait,-4.005951881408691
no,-3.915379047393799
wait,-3.965923547744751
no,-3.5420548915863037
wait,-3.5984463691711426
no,-3.5358071327209473
wait,-3.644287109375
no,-3.6311144828796387
wait,-3.6849942207336426
no,-3.606536865234375
wait,-3.728489637374878
no,-3.6285035610198975
wait,-3.6872525215148926
no,-3.620375633239746
wait,-3.7439377307891846
no,-3.63739013671875
wait,-3.7225217819213867
no,-3.624485969543457
wait,-3.775770664215088
no,-3.6486451625823975
wait,-3.701977252960205
no,-3.62768292427063
wait,-3.7473435401916504
no,-3.684040069580078
wait,-3.6970088481903076
no,-3.6972527503967285
wait,-3.7783820629119873
no,-3.6903674602508545
wait,-3.7569689750671387
no,-3.6675808429718018
wait,-3.787914514541626
no,-3.7160592079162598
wait,-3.7816872596740723
no,-3.700627326965332
wait,-3.838334083557129
no,-3.6546671390533447
wait,-3.714590072631836
no,-3.6516871452331543
wait,-3.767606019973755
no,-3.7748618125915527
wait,-3.7641375064849854
no,-3.717094659805298
wait,-3.7855064868927
no,-3.9257314205169678
wait,-4.048580169677734
no,-3.9156460762023926
wait,-4.058933734893799
no,-4.00157356262207
wait,-4.158677101135254
no,-3.9857749938964844
wait,-4.175597190856934
no,-3.9367120265960693
wait,-4.070659160614014
no,-3.940859317779541
wait,-4.094083786010742
no,-3.985764265060425
wait,-4.118500232696533
no,-3.943091630935669
wait,-4.097772598266602
no,-4.146207332611084
wait,-4.290962219238281
no,-4.151472568511963
wait,-4.31342077255249
no,-4.125063896179199
wait,-4.26419734954834
no,-4.036043643951416
wait,-4.178544044494629
no,-4.134555339813232
wait,-4.280400276184082
no,-4.0453057289123535
wait,-4.1945672035217285
no,-4.083901882171631
wait,-4.22389554977417
no,-4.04691219329834
wait,-4.185397148132324
no,-4.18657112121582
wait,-4.242464065551758
no,-4.13724422454834
wait,-4.203505992889404
no,-4.190465927124023
wait,-4.388372421264648
no,-4.1916303634643555
wait,-4.389279842376709
no,-3.7000479698181152
wait,-3.847773790359497
no,-3.65683650970459
wait,-3.8082218170166016
no,-3.720794916152954
wait,-3.8733696937561035
no,-3.683122396469116
wait,-3.839221954345703
no,-3.795713186264038
wait,-3.9464192390441895
no,-3.7389252185821533
wait,-3.8484950065612793
no,-3.7577648162841797
wait,-3.8931260108947754
no,-3.6949386596679688
wait,-3.8309152126312256
no,-3.8640143871307373
wait,-4.010814666748047
no,-3.8273890018463135
wait,-3.960604190826416
no,-3.870898962020874
wait,-4.018974304199219
no,-3.8479180335998535
wait,-3.980027198791504
no,-3.8136281967163086
wait,-3.9733872413635254
no,-3.8125975131988525
wait,-3.9450526237487793
no,-3.799168825149536
wait,-3.9726080894470215
no,-3.7622485160827637
wait,-3.9307947158813477
no,-3.9260780811309814
wait,-4.106469631195068
no,-3.8664097785949707
wait,-4.0433244705200195
no,-3.874462842941284
wait,-4.027717590332031
no,-3.823636531829834
wait,-3.9756083488464355
no,-3.706190347671509
wait,-3.8362908363342285
no,-3.6551992893218994
wait,-3.773564338684082
no,-3.6958260536193848
wait,-3.831003189086914
no,-3.6410539150238037
wait,-3.773409366607666
no,-3.789301872253418
wait,-3.9282288551330566
no,-3.709073305130005
wait,-3.8503808975219727
no,-3.7466495037078857
wait,-3.8833372592926025
no,-3.6860439777374268
wait,-3.8181028366088867
no,-3.783311367034912
wait,-3.919365644454956
no,-3.6949477195739746
wait,-3.8291430473327637
no,-3.8282077312469482
wait,-3.9652373790740967
no,-3.7398319244384766
wait,-3.8812942504882812
no,-3.8197596073150635
wait,-3.954437732696533
no,-3.722899913787842
wait,-3.8620173931121826
no,-3.7770609855651855
wait,-3.842564344406128
no,-3.711771011352539
wait,-3.7734463214874268
no,-4.005444526672363
wait,-4.13877010345459
no,-3.9226481914520264
wait,-4.050046920776367
no,-3.929457426071167
wait,-3.99727463722229
no,-3.8283374309539795
wait,-3.896604061126709
no,-4.071444988250732
wait,-4.1389570236206055
no,-3.9890012741088867
wait,-4.058655738830566
no,-4.000323295593262
wait,-4.04166841506958
no,-3.9736557006835938
wait,-4.005324840545654
no,-4.03429651260376
wait,-4.144070625305176
no,-3.9578452110290527
wait,-4.072140693664551
no,-4.0867085456848145
wait,-4.088961124420166
no,-4.0418267250061035
wait,-4.060850620269775
no,-4.027431488037109
wait,-4.080132484436035
no,-4.0019941329956055
wait,-4.09397554397583
no,-4.137057781219482
wait,-4.21654748916626
no,-4.067750453948975
wait,-4.140495300292969
no,-4.169551849365234
wait,-4.153534889221191
no,-4.085501194000244
wait,-4.104642868041992
no,-4.087357997894287
wait,-4.190818786621094
no,-4.070640563964844
wait,-4.195272922515869
no,-4.074358940124512
wait,-4.162778377532959
no,-4.047394275665283
wait,-4.13710355758667
no,-4.139108657836914
wait,-4.144339084625244
no,-4.098744869232178
wait,-4.120136260986328
no,-3.4604411125183105
wait,-3.600133180618286
no,-3.35886812210083
wait,-3.4976818561553955
no,-3.6907882690429688
wait,-3.812976121902466
no,-3.5205492973327637
wait,-3.675152063369751
no,-3.646649122238159
wait,-3.7769179344177246
no,-3.5309810638427734
wait,-3.669302225112915
no,-3.63030743598938
wait,-3.7424964904785156
no,-3.5210094451904297
wait,-3.645759105682373
no,-3.7012829780578613
wait,-3.8143460750579834
no,-3.537227153778076
wait,-3.660903215408325
no,-3.717428684234619
wait,-3.8910140991210938
no,-3.577770233154297
wait,-3.7522969245910645
no,-3.7016332149505615
wait,-3.8208818435668945
no,-3.6116456985473633
wait,-3.739515542984009
no,-3.750166893005371
wait,-3.877861499786377
no,-3.613636016845703
wait,-3.7581980228424072
no,-3.765040159225464
wait,-3.8943135738372803
no,-3.6110880374908447
wait,-3.7373311519622803
no,-3.6775717735290527
wait,-3.8257405757904053
no,-3.5674664974212646
wait,-3.7283732891082764
no,-3.6143999099731445
wait,-3.69490385055542
no,-3.6432945728302
wait,-3.7019946575164795
no,-3.600053071975708
wait,-3.7209513187408447
no,-3.649399995803833
wait,-3.7267909049987793
no,-3.684298038482666
wait,-3.784172534942627
no,-3.690842866897583
wait,-3.7489917278289795
no,-3.7429990768432617
wait,-3.8631651401519775
no,-3.766464948654175
wait,-3.8550913333892822
no,-3.674614429473877
wait,-3.817305326461792
no,-3.695077657699585
wait,-3.786912441253662
no,-3.7184040546417236
wait,-3.8503525257110596
no,-3.7154219150543213
wait,-3.795433521270752
no,-3.7328543663024902
wait,-3.8299601078033447
no,-3.7527589797973633
wait,-3.795872449874878
no,-3.718456745147705
wait,-3.836483955383301
no,-3.708775281906128
wait,-3.798034191131592
no,-3.849597930908203
wait,-3.9733760356903076
no,-3.8841211795806885
wait,-3.970916271209717
no,-3.689504384994507
wait,-3.8169093132019043
no,-3.738889694213867
wait,-3.819636583328247
no,-3.9235098361968994
