header,score
wait,-3.984090805053711
no,-3.7399978637695312
wait,-3.9390079975128174
no,-3.651249408721924
wait,-3.778446674346924
no,-3.5123419761657715
wait,-3.659144163131714
no,-3.6822457313537598
wait,-3.7809934616088867
no,-3.52779483795166
wait,-3.6582279205322266
no,-3.6466689109802246
wait,-3.7620739936828613
no,-3.5146729946136475
wait,-3.6431310176849365
no,-3.6618247032165527
wait,-3.7891998291015625
no,-3.576665163040161
wait,-3.7654941082000732
no,-3.702781915664673
wait,-3.8125243186950684
no,-3.5597927570343018
wait,-3.6820006370544434
no,-3.66188383102417
wait,-3.7471141815185547
no,-3.583052396774292
wait,-3.6927261352539062
no,-3.7000274658203125
wait,-3.8582510948181152
no,-3.6178464889526367
wait,-3.8378846645355225
no,-3.6571569442749023
wait,-3.7505476474761963
no,-3.539616823196411
wait,-3.692795515060425
no,-3.7113687992095947
wait,-3.8074886798858643
no,-3.585876941680908
wait,-3.7149343490600586
no,-3.779104709625244
wait,-3.9643795490264893
no,-3.711209535598755
wait,-3.954838752746582
no,-3.964902400970459
wait,-3.9979183673858643
no,-3.849940061569214
wait,-3.9566874504089355
no,-3.8732309341430664
wait,-3.9908950328826904
no,-3.8422157764434814
wait,-3.9367005825042725
no,-3.9889800548553467
wait,-4.03660774230957
no,-3.8657429218292236
wait,-3.996424436569214
no,-4.068352222442627
wait,-4.138572692871094
no,-3.9179723262786865
wait,-4.058516979217529
no,-3.99312424659729
wait,-4.1736345291137695
no,-4.000932216644287
wait,-4.157910346984863
no,-4.330366611480713
wait,-4.368072509765625
no,-4.193334579467773
wait,-4.313325881958008
no,-3.948171615600586
wait,-4.033055782318115
no,-3.9002740383148193
wait,-3.951641082763672
no,-4.013303756713867
wait,-4.052901744842529
no,-3.9951462745666504
wait,-4.046452522277832
no,-4.058327674865723
wait,-4.144394874572754
no,-3.9559214115142822
wait,-4.157780170440674
no,-4.018186092376709
wait,-4.124387741088867
no,-3.988480567932129
wait,-4.061515808105469
no,-3.6056928634643555
wait,-3.755838632583618
no,-3.525573253631592
wait,-3.6766321659088135
no,-3.5928165912628174
wait,-3.672506809234619
no,-3.4979259967803955
wait,-3.585690975189209
no,-3.6155591011047363
wait,-3.700958251953125
no,-3.539769411087036
wait,-3.630828380584717
no,-3.595895290374756
wait,-3.7627956867218018
no,-3.4843084812164307
wait,-3.6354033946990967
no,-3.6737141609191895
wait,-3.9185054302215576
no,-3.5784385204315186
wait,-3.862192392349243
no,-3.648188591003418
wait,-3.830852508544922
no,-3.570038318634033
wait,-3.780499219894409
no,-3.6544086933135986
wait,-3.9037482738494873
no,-3.567303419113159
wait,-3.8348424434661865
no,-3.5524959564208984
wait,-3.8019261360168457
no,-3.499967098236084
wait,-3.7873826026916504
no,-3.6725001335144043
wait,-3.831841230392456
no,-3.592924118041992
wait,-3.7911949157714844
no,-3.6564929485321045
wait,-3.8596577644348145
no,-3.589507818222046
wait,-3.7818098068237305
no,-3.4550182819366455
wait,-3.5704877376556396
no,-3.3759148120880127
wait,-3.4301164150238037
no,-3.4723563194274902
wait,-3.586158275604248
no,-3.397240161895752
wait,-3.450073003768921
no,-3.5053443908691406
wait,-3.611750364303589
no,-3.4186465740203857
wait,-3.48589825630188
no,-3.4487521648406982
wait,-3.567511796951294
no,-3.375195026397705
wait,-3.431096076965332
no,-3.490954637527466
wait,-3.5947611331939697
no,-3.3974528312683105
wait,-3.452465057373047
no,-3.4875686168670654
wait,-3.609605550765991
no,-3.4027063846588135
wait,-3.4749350547790527
no,-3.6051385402679443
wait,-3.712120294570923
no,-3.47524356842041
wait,-3.575178861618042
no,-3.549088716506958
wait,-3.657362699508667
no,-3.422806978225708
wait,-3.5089457035064697
no,-3.587184429168701
wait,-3.692575216293335
no,-3.486039638519287
wait,-3.5519320964813232
no,-3.55784010887146
wait,-3.68166184425354
no,-3.4633071422576904
wait,-3.5341758728027344
no,-3.3747379779815674
wait,-3.5615193843841553
no,-3.3405706882476807
wait,-3.4910731315612793
no,-3.485564947128296
wait,-3.6338424682617188
no,-3.383521556854248
wait,-3.5073814392089844
no,-3.4715487957000732
wait,-3.5795135498046875
no,-3.418348789215088
wait,-3.4991323947906494
no,-3.5369255542755127
wait,-3.6518049240112305
no,-3.450711488723755
wait,-3.5638930797576904
no,-3.493802547454834
wait,-3.618058443069458
no,-3.461758852005005
wait,-3.553579330444336
no,-3.527611494064331
wait,-3.6785240173339844
no,-3.4253389835357666
wait,-3.5578434467315674
no,-3.5023412704467773
wait,-3.6170897483825684
no,-3.4555530548095703
wait,-3.5480868816375732
no,-3.5611798763275146
wait,-3.6646902561187744
no,-3.4599685668945312
wait,-3.5907020568847656
no,-3.5327279567718506
wait,-3.5931508541107178
no,-3.4622292518615723
wait,-3.5183286666870117
