header,score
no,-4.2144975662231445
wait,-4.628273010253906
no,-4.330036163330078
wait,-4.78236198425293
no,-4.270364284515381
wait,-4.690996170043945
no,-4.249690055847168
wait,-4.835439205169678
no,-4.500938892364502
wait,-5.0021467208862305
no,-4.323657035827637
wait,-4.719733715057373
no,-4.521292686462402
wait,-4.999990463256836
no,-4.2820143699646
wait,-4.690512180328369
no,-4.484468936920166
wait,-5.041479587554932
no,-4.479823112487793
wait,-4.797896862030029
no,-4.638408660888672
wait,-5.066079139709473
no,-4.408632755279541
wait,-4.768662929534912
no,-4.5870747566223145
wait,-5.098008155822754
no,-4.445974349975586
wait,-4.790233612060547
no,-4.634309768676758
wait,-5.154420852661133
no,-4.473726272583008
wait,-4.846024036407471
no,-4.691656589508057
wait,-5.169984817504883
no,-4.359718322753906
wait,-5.055044651031494
no,-4.6379313468933105
wait,-5.243052005767822
no,-4.517291069030762
wait,-4.877322196960449
no,-4.722192764282227
wait,-5.133439540863037
no,-4.622119426727295
wait,-4.953141212463379
no,-4.759767055511475
wait,-5.273415565490723
no,-4.449071884155273
wait,-4.318996429443359
no,-4.891258716583252
wait,-4.680885314941406
no,-4.487076282501221
wait,-4.2491278648376465
no,-4.876748085021973
wait,-4.708527088165283
no,-4.463013172149658
wait,-4.281076431274414
no,-4.900136470794678
wait,-4.632389068603516
no,-4.587098598480225
wait,-4.527102470397949
no,-5.059085845947266
wait,-4.941356658935547
no,-4.495090484619141
wait,-4.321624755859375
no,-4.997710704803467
wait,-4.7529425621032715
no,-4.771286964416504
wait,-4.731104373931885
no,-4.960475921630859
wait,-4.944459915161133
no,-5.208294868469238
wait,-4.897021293640137
no,-5.2278032302856445
wait,-5.1871232986450195
no,-5.238279342651367
wait,-5.0163893699646
no,-5.270909309387207
wait,-5.280755519866943
no,-5.281857490539551
wait,-5.003991603851318
no,-5.341026782989502
wait,-5.2982401847839355
no,-5.281857490539551
wait,-5.003991603851318
no,-5.341026782989502
wait,-5.2982401847839355
no,-4.526251792907715
wait,-4.783657550811768
no,-4.403854846954346
wait,-4.664424419403076
no,-4.52614688873291
wait,-4.685704708099365
no,-4.290740489959717
wait,-4.538989543914795
no,-4.54173469543457
wait,-4.69649076461792
no,-4.343035697937012
wait,-4.559316158294678
no,-4.497626781463623
wait,-4.558398723602295
no,-4.393579483032227
wait,-4.582476615905762
no,-4.589476585388184
wait,-4.633987903594971
no,-4.457663059234619
wait,-4.63299036026001
no,-4.540617942810059
wait,-4.59508752822876
no,-4.3522443771362305
wait,-4.496959686279297
no,-4.556316375732422
wait,-4.525023937225342
no,-4.33043098449707
wait,-4.397850036621094
no,-4.506342887878418
wait,-4.621845245361328
no,-4.40002965927124
wait,-4.591564655303955
no,-4.628404140472412
wait,-4.624660015106201
no,-4.418685436248779
wait,-4.538769721984863
no,-4.709683418273926
wait,-4.869647979736328
no,-4.526546955108643
wait,-4.7342610359191895
no,-4.452601432800293
wait,-4.537412643432617
no,-4.3451714515686035
wait,-4.517355918884277
no,-4.643129825592041
wait,-4.509821891784668
no,-4.279902935028076
wait,-4.352089881896973
no,-4.543133735656738
wait,-4.501267433166504
no,-4.3412370681762695
wait,-4.437315464019775
no,-4.450796604156494
wait,-4.553757190704346
no,-4.274591445922852
wait,-4.600279331207275
no,-4.780381679534912
wait,-4.840269565582275
no,-4.645543575286865
wait,-4.725729942321777
no,-4.758885383605957
wait,-5.003590106964111
no,-4.464402198791504
wait,-4.735204219818115
no,-4.7353515625
wait,-4.888553142547607
no,-4.51490592956543
wait,-4.72503662109375
no,-4.416998863220215
wait,-4.509974956512451
no,-4.344030380249023
wait,-4.464838981628418
no,-4.59830904006958
wait,-4.61977481842041
no,-4.4298176765441895
wait,-4.572101593017578
no,-4.702314853668213
wait,-4.7611894607543945
no,-4.526844024658203
wait,-4.754647731781006
no,-4.668684005737305
wait,-4.671539783477783
no,-4.690741062164307
wait,-4.891544818878174
no,-5.270164966583252
wait,-5.179315090179443
no,-5.107620716094971
wait,-5.331573963165283
no,-4.713302135467529
wait,-4.73752498626709
no,-4.591915607452393
wait,-4.891557693481445
no,-4.9341254234313965
wait,-4.971992015838623
no,-4.8345208168029785
wait,-5.178184509277344
no,-4.839555740356445
wait,-4.958785533905029
no,-4.761890888214111
wait,-5.114654541015625
no,-5.254343509674072
wait,-5.267210006713867
no,-5.010270595550537
wait,-5.442546367645264
no,-5.404905796051025
wait,-5.4094929695129395
no,-5.221303462982178
wait,-5.477758884429932
no,-5.434523105621338
wait,-5.465080261230469
no,-5.225900173187256
wait,-5.54524564743042
no,-5.56623649597168
wait,-5.571285724639893
no,-5.335152626037598
wait,-5.723081588745117
no,-5.541167259216309
wait,-5.554534435272217
no,-5.306604862213135
wait,-5.673234939575195
no,-4.488785266876221
wait,-4.334872722625732
no,-4.533964157104492
wait,-4.40846061706543
no,-4.4827775955200195
wait,-4.3647637367248535
