header,score
no,-4.861254692077637
wait,-5.162639617919922
no,-4.8890838623046875
wait,-5.245818614959717
no,-4.869343280792236
wait,-5.13093376159668
no,-4.763823509216309
wait,-5.151226997375488
no,-4.75803804397583
wait,-5.02513313293457
no,-4.806273460388184
wait,-5.088484764099121
no,-4.669559478759766
wait,-4.932461261749268
no,-4.685245037078857
wait,-5.003625392913818
no,-4.90498685836792
wait,-5.212158203125
no,-4.8826775550842285
wait,-5.14939022064209
no,-4.55687141418457
wait,-4.837676048278809
no,-4.572683334350586
wait,-4.830801963806152
no,-4.649453639984131
wait,-4.936591625213623
no,-4.623905181884766
wait,-4.904752731323242
no,-4.812833309173584
wait,-5.173355579376221
no,-4.706610202789307
wait,-5.07535982131958
no,-4.638007640838623
wait,-4.962213039398193
no,-4.626883029937744
wait,-4.952983379364014
no,-4.896832466125488
wait,-5.1468610763549805
no,-4.888090133666992
wait,-5.143484592437744
no,-4.757242679595947
wait,-5.054164409637451
no,-4.691654682159424
wait,-5.09915828704834
no,-4.695182800292969
wait,-5.027218341827393
no,-4.700248718261719
wait,-4.968445777893066
no,-4.837815284729004
wait,-5.224539756774902
no,-4.795619010925293
wait,-5.2052483558654785
no,-4.877391815185547
wait,-5.206040382385254
no,-4.800895690917969
wait,-5.150254249572754
no,-4.94550895690918
wait,-5.249463081359863
no,-4.880000114440918
wait,-5.209791660308838
no,-4.504312038421631
wait,-4.637366771697998
no,-4.464937210083008
wait,-4.470197677612305
no,-4.5288825035095215
wait,-4.761892318725586
no,-4.448554992675781
wait,-4.529971599578857
no,-4.57680606842041
wait,-4.800140857696533
no,-4.484523773193359
wait,-4.585144519805908
no,-4.638160705566406
wait,-4.879284381866455
no,-4.58902645111084
wait,-4.704655170440674
no,-4.597301006317139
wait,-4.815669059753418
no,-4.49741792678833
wait,-4.589413642883301
no,-4.759718894958496
wait,-4.963456630706787
no,-4.720466613769531
wait,-4.764467239379883
no,-4.748406887054443
wait,-4.982448577880859
no,-4.698464870452881
wait,-4.867652416229248
no,-4.776010513305664
wait,-5.123755931854248
no,-4.72927713394165
wait,-4.945318222045898
no,-4.594444751739502
wait,-4.74035120010376
no,-4.554188251495361
wait,-4.571375370025635
no,-4.765627861022949
wait,-5.01588249206543
no,-4.733862400054932
wait,-4.8179121017456055
no,-4.705450534820557
wait,-4.8376617431640625
no,-4.646308898925781
wait,-4.777593612670898
no,-4.626925945281982
wait,-4.663384914398193
no,-4.581868648529053
wait,-4.648025989532471
no,-4.711025238037109
wait,-4.7632598876953125
no,-4.642788410186768
wait,-4.736227035522461
no,-4.745840072631836
wait,-4.8988213539123535
no,-4.701638221740723
wait,-4.846939563751221
no,-4.750820159912109
wait,-4.829514980316162
no,-4.729831218719482
wait,-4.820484161376953
no,-4.756710052490234
wait,-4.909463882446289
no,-4.698463439941406
wait,-4.855964660644531
no,-4.840259552001953
wait,-4.847792148590088
no,-4.786866188049316
wait,-4.826692581176758
no,-4.8369221687316895
wait,-4.895863056182861
no,-4.779453277587891
wait,-4.885468482971191
no,-4.847414970397949
wait,-4.93875789642334
no,-4.8138532638549805
wait,-4.945858955383301
no,-5.017920017242432
wait,-5.067502975463867
no,-4.942713260650635
wait,-5.039826393127441
no,-4.205159664154053
wait,-4.385486125946045
no,-4.3135786056518555
wait,-4.4710893630981445
no,-4.301573753356934
wait,-4.643177509307861
no,-4.360656261444092
wait,-4.58738899230957
no,-4.328550815582275
wait,-4.611448764801025
no,-4.35614538192749
wait,-4.551899433135986
no,-4.132632255554199
wait,-4.410802364349365
no,-4.160993576049805
wait,-4.330079078674316
no,-4.2208685874938965
wait,-4.510462760925293
no,-4.264571189880371
wait,-4.436262130737305
no,-4.210505962371826
wait,-4.426316738128662
no,-4.254315376281738
wait,-4.412451267242432
no,-4.297948360443115
wait,-4.520743370056152
no,-4.376084327697754
wait,-4.563141345977783
no,-4.449256896972656
wait,-4.76832389831543
no,-4.475202560424805
wait,-4.722611904144287
no,-4.300474166870117
wait,-4.5717034339904785
no,-4.366806983947754
wait,-4.52359676361084
no,-4.439803123474121
wait,-4.674995422363281
no,-4.544079303741455
wait,-4.728363513946533
no,-4.405280590057373
wait,-4.547584533691406
no,-4.300501823425293
wait,-4.469959735870361
no,-4.582948684692383
wait,-4.734516143798828
no,-4.466310501098633
wait,-4.640065670013428
no,-4.584303379058838
wait,-4.685308456420898
no,-4.484462738037109
wait,-4.6432576179504395
no,-4.55521821975708
wait,-4.821331977844238
no,-4.478151321411133
wait,-4.743908405303955
no,-4.532894134521484
wait,-4.69034481048584
no,-4.396346092224121
wait,-4.56495475769043
no,-4.7215046882629395
wait,-4.814861297607422
no,-4.603278636932373
wait,-4.711942672729492
no,-4.6293439865112305
wait,-4.791018486022949
no,-4.545848846435547
wait,-4.740541458129883
no,-4.6375041007995605
wait,-4.816526412963867
no,-4.546099662780762
wait,-4.728265762329102
no,-4.704930782318115
wait,-4.953836917877197
no,-4.523266792297363
wait,-4.79829216003418
no,-4.47920560836792
wait,-4.575037002563477
no,-4.400412559509277
wait,-4.5140700340271
no,-4.529268741607666
wait,-4.743854522705078
no,-4.482918739318848
wait,-4.670736789703369
no,-4.745121002197266
wait,-4.953219890594482
no,-4.685400009155273
wait,-4.879098892211914
no,-4.624763011932373
wait,-4.8421220779418945
no,-4.603821277618408
