header,score
no,-3.4499382972717285
wait,-3.634917736053467
no,-3.565169334411621
wait,-3.7725088596343994
no,-3.2122080326080322
wait,-3.400245189666748
no,-3.3289763927459717
wait,-3.532766342163086
no,-2.5941624641418457
wait,-2.7431869506835938
no,-2.7488505840301514
wait,-2.871798276901245
no,-2.541196346282959
wait,-2.7398297786712646
no,-2.708106756210327
wait,-2.8975534439086914
no,-2.653414011001587
wait,-2.85235595703125
no,-2.799105644226074
wait,-2.958683729171753
no,-2.610743284225464
wait,-2.7662150859832764
no,-2.782104969024658
wait,-2.9273507595062256
no,-2.6486613750457764
wait,-2.8619425296783447
no,-2.736665725708008
wait,-2.926717758178711
no,-2.7528913021087646
wait,-2.959005355834961
no,-2.9573135375976562
wait,-3.1426994800567627
no,-2.658102035522461
wait,-2.83636474609375
no,-2.8137471675872803
wait,-2.9597198963165283
no,-2.7566580772399902
wait,-2.856722354888916
no,-2.887485980987549
wait,-2.9791836738586426
no,-2.655604362487793
wait,-2.8087151050567627
no,-2.809741735458374
wait,-2.956728935241699
no,-2.6914851665496826
wait,-2.8451719284057617
no,-2.869349718093872
wait,-3.0154237747192383
no,-3.4677085876464844
wait,-3.5962278842926025
no,-3.395893096923828
wait,-3.5915369987487793
no,-3.3252875804901123
wait,-3.5086350440979004
no,-3.2445647716522217
wait,-3.4628872871398926
no,-3.4810519218444824
wait,-3.652331829071045
no,-3.3478755950927734
wait,-3.5808658599853516
no,-3.6400084495544434
wait,-3.7562851905822754
no,-3.5560450553894043
wait,-3.748598098754883
no,-3.548870801925659
wait,-3.7151763439178467
no,-3.4701735973358154
wait,-3.6791610717773438
no,-3.60394287109375
wait,-3.8017032146453857
no,-3.5276713371276855
wait,-3.778646469116211
no,-3.683868408203125
wait,-3.854485273361206
no,-3.6162524223327637
wait,-3.816742181777954
no,-3.547609329223633
wait,-3.713151454925537
no,-3.4712436199188232
wait,-3.6465179920196533
no,-3.580379009246826
wait,-3.7417123317718506
no,-3.5118370056152344
wait,-3.714143753051758
no,-3.5863566398620605
wait,-3.8041861057281494
no,-3.524331569671631
wait,-3.696972608566284
no,-2.8857460021972656
wait,-3.0976197719573975
no,-2.6814544200897217
wait,-2.84883189201355
no,-3.11533260345459
wait,-3.2702014446258545
no,-3.0381531715393066
wait,-3.126802444458008
no,-3.1555328369140625
wait,-3.369162082672119
no,-3.004835367202759
wait,-3.1563708782196045
no,-3.1836535930633545
wait,-3.3707191944122314
no,-3.0543711185455322
wait,-3.149200916290283
no,-3.183119773864746
wait,-3.425457239151001
no,-3.092254161834717
wait,-3.2761991024017334
no,-3.196681261062622
wait,-3.399522542953491
no,-3.066913604736328
wait,-3.2159228324890137
no,-3.2038352489471436
wait,-3.444498300552368
no,-3.0527524948120117
wait,-3.2384626865386963
no,-3.1879613399505615
wait,-3.406660795211792
no,-2.966946601867676
wait,-3.1351351737976074
no,-3.221451997756958
wait,-3.4652199745178223
no,-3.01155161857605
wait,-3.1970419883728027
no,-3.2130684852600098
wait,-3.394091844558716
no,-3.1587674617767334
wait,-3.2478694915771484
no,-3.1044671535491943
wait,-3.2770822048187256
no,-2.9938507080078125
wait,-3.1597392559051514
no,-2.9008848667144775
wait,-3.1137337684631348
no,-2.823549270629883
wait,-2.991196870803833
no,-2.965104341506958
wait,-3.255397319793701
no,-2.817610025405884
wait,-3.0752007961273193
no,-3.042560577392578
wait,-3.1457931995391846
no,-2.968069553375244
wait,-3.0329363346099854
no,-2.9994678497314453
wait,-3.13740873336792
no,-2.8612120151519775
wait,-2.973489284515381
no,-2.99324893951416
wait,-3.2008440494537354
no,-2.92926287651062
wait,-3.1127588748931885
no,-3.114572525024414
wait,-3.250378370285034
no,-2.9955077171325684
wait,-3.112051010131836
no,-3.219085693359375
wait,-3.427586793899536
no,-3.096498727798462
wait,-3.2867319583892822
no,-3.1048319339752197
wait,-3.2557804584503174
no,-2.9757373332977295
wait,-3.1115524768829346
no,-3.1261980533599854
wait,-3.311004638671875
no,-3.0481646060943604
wait,-3.1855356693267822
no,-3.1118221282958984
wait,-3.248624563217163
no,-3.190965414047241
wait,-3.3184754848480225
no,-3.203235387802124
wait,-3.36622953414917
no,-3.348422050476074
wait,-3.4737865924835205
no,-3.1673471927642822
wait,-3.2827560901641846
no,-3.225255012512207
wait,-3.321568489074707
no,-3.1854021549224854
wait,-3.308865547180176
no,-3.2421586513519287
wait,-3.348825454711914
no,-3.2597575187683105
wait,-3.3977694511413574
no,-3.3914098739624023
wait,-3.4991581439971924
no,-3.2142093181610107
wait,-3.3330273628234863
no,-3.2709879875183105
wait,-3.393385887145996
no,-3.2061493396759033
wait,-3.3555891513824463
no,-3.321767568588257
wait,-3.4303252696990967
no,-3.3032073974609375
wait,-3.424539804458618
no,-3.4083189964294434
wait,-3.50907301902771
no,-3.2972142696380615
wait,-3.381056070327759
no,-3.3650176525115967
wait,-3.451467514038086
no,-3.316434860229492
wait,-3.4834790229797363
no,-3.4348249435424805
wait,-3.604032516479492
no,-2.364309310913086
wait,-2.55537486076355
no,-2.41278338432312
wait,-2.589026927947998
no,-2.3159003257751465
wait,-2.4851503372192383
no,-2.3686888217926025
wait,-2.52643084526062
no,-2.42667293548584
wait,-2.6076178550720215
no,-2.4831860065460205
wait,-2.646906852722168
no,-2.400306224822998
wait,-2.6153838634490967
no,-2.4125397205352783
wait,-2.6459319591522217
no,-2.447352647781372
wait,-2.6301543712615967
no,-2.4839632511138916
wait,-2.6607446670532227
no,-2.40436053276062
wait,-2.6136090755462646
no,-2.446432590484619
wait,-2.6448895931243896
no,-2.4039111137390137
wait,-2.609893321990967
no,-2.495055913925171
wait,-2.6736083030700684
no,-2.6717352867126465
wait,-2.87994647026062
no,-2.699627637863159
wait,-2.9053690433502197
no,-2.4585344791412354
wait,-2.611894369125366
no,-2.507350206375122
wait,-2.644319772720337
no,-2.582634687423706
wait,-2.770599365234375
no,-2.585618257522583
wait,-2.7876193523406982
no,-2.749361038208008
wait,-2.9034948348999023
no,-2.7457973957061768
wait,-2.897456407546997
no,-2.681356906890869
wait,-2.869964599609375
no,-2.6726105213165283
wait,-2.8512349128723145
no,-2.7888903617858887
wait,-2.959968090057373
no,-2.794586658477783
wait,-2.9457056522369385
no,-2.8069510459899902
wait,-3.026297092437744
no,-2.8095250129699707
wait,-3.008049488067627
no,-2.777714729309082
wait,-2.865105390548706
no,-2.833754539489746
wait,-2.8882548809051514
no,-2.8142247200012207
wait,-2.9245498180389404
no,-2.7906882762908936
wait,-2.9003167152404785
no,-2.982125759124756
wait,-3.1614625453948975
no,-2.979757308959961
wait,-3.1395843029022217
no,-2.942227602005005
wait,-3.0750582218170166
no,-2.9543511867523193
wait,-3.0533909797668457
no,-2.9507784843444824
wait,-3.134357213973999
no,-2.958019733428955
wait,-3.119868278503418
no,-2.9023118019104004
wait,-3.0392532348632812
no,-2.865943670272827
wait,-3.0008583068847656
no,-2.8309152126312256
wait,-2.9496066570281982
