header,score
no,-3.0668563842773438
wait,-3.253328323364258
no,-3.141352891921997
wait,-3.3185811042785645
no,-2.8985421657562256
wait,-3.008345365524292
no,-2.8034768104553223
wait,-2.93682599067688
no,-3.0155560970306396
wait,-3.1287014484405518
no,-2.964658260345459
wait,-3.0858840942382812
no,-3.1728320121765137
wait,-3.328073263168335
no,-3.1260464191436768
wait,-3.2858505249023438
no,-3.195760726928711
wait,-3.3397717475891113
no,-3.1767826080322266
wait,-3.307817220687866
no,-3.059715509414673
wait,-3.219841241836548
no,-3.033940553665161
wait,-3.1994097232818604
no,-3.0602455139160156
wait,-3.189002752304077
no,-2.98745059967041
wait,-3.130948066711426
no,-3.1400084495544434
wait,-3.2770419120788574
no,-3.0520412921905518
wait,-3.1924471855163574
no,-3.069801092147827
wait,-3.1949822902679443
no,-2.9843478202819824
wait,-3.1141390800476074
no,-3.0298726558685303
wait,-3.1521787643432617
no,-2.928950309753418
wait,-3.046304702758789
no,-3.080594062805176
wait,-3.192883014678955
no,-3.0328729152679443
wait,-3.128847122192383
no,-3.007692813873291
wait,-3.102863073348999
no,-3.215968132019043
wait,-3.2776291370391846
no,-3.147946357727051
wait,-3.306182622909546
no,-3.3496692180633545
wait,-3.4912285804748535
no,-3.1451566219329834
wait,-3.252434015274048
no,-3.3137080669403076
wait,-3.4187862873077393
no,-3.1429569721221924
wait,-3.235344171524048
no,-3.340491533279419
wait,-3.373586893081665
no,-3.1717278957366943
wait,-3.2454400062561035
no,-3.369553804397583
wait,-3.425257921218872
no,-3.1820056438446045
wait,-3.253103494644165
no,-3.3790836334228516
wait,-3.437380790710449
no,-3.1364643573760986
wait,-3.2158703804016113
no,-3.322112560272217
wait,-3.3719472885131836
no,-3.180227756500244
wait,-3.320815086364746
no,-3.3415465354919434
wait,-3.4785027503967285
no,-3.190486192703247
wait,-3.282256603240967
no,-3.3774666786193848
wait,-3.4008514881134033
no,-3.209099054336548
wait,-3.296891450881958
no,-3.418612480163574
wait,-3.4558889865875244
no,-2.313380479812622
wait,-2.4705939292907715
no,-2.391322612762451
wait,-2.554255962371826
no,-2.5320775508880615
wait,-2.680570363998413
no,-2.582767963409424
wait,-2.751617431640625
no,-2.411217451095581
wait,-2.530473470687866
no,-2.4884703159332275
wait,-2.620394468307495
no,-2.4349875450134277
wait,-2.5412116050720215
no,-2.508664608001709
wait,-2.6249632835388184
no,-2.5566442012786865
wait,-2.6742541790008545
no,-2.6366851329803467
